B.S. in Computer Science and Business | Lehigh Business,This is the page for the B.S in Computer Science and Business degree at Lehigh Business.,https://business.lehigh.edu/undergraduate/degree-programs/bs-computer-science-and-business
Undergraduate Management Major | Lehigh Business,Learn more about the undergraduate management major at Lehigh Business.,https://business.lehigh.edu/departments/management/undergraduate-management-programs/undergraduate-management-major
Undergraduate Marketing Major | Lehigh Business,This is the content page for the undergraduate Marketing major at Lehigh Business.,https://business.lehigh.edu/departments/marketing/undergraduate-marketing-major
Make an Appointment - Study Abroad | Lehigh University,Lehigh University study abroad advisors help all students find an international opportunity that meets their needs.,https://global.lehigh.edu/study-abroad/make-appointment
Undergraduate Economics Major | Lehigh Business,This is the content page for the undergraduate Economics major at Lehigh Business.,https://business.lehigh.edu/departments/economics/undergraduate-economics-programs/undergraduate-economics-major
Undergraduate Finance Major | Lehigh Business,This is the content page for the undergraduate Finance major at Lehigh Business.,https://business.lehigh.edu/departments/finance/undergraduate-finance-major
Undergraduate Degree Programs Overview | Lehigh Business,This page outlines an overview of undergraduate degree programs at Lehigh Business.,https://business.lehigh.edu/undergraduate/degree-programs
The Roads Best Traveled,Arthur C. Tauck Jr. ’53 ’79P is an innovator who changed the travel industry.,https://www2.lehigh.edu/news/the-roads-best-traveled
B.S. in Business and Economics | Lehigh Business,This is the content page for the B.S in Business and Economics degree at Lehigh Business.,https://business.lehigh.edu/undergraduate/degree-programs/bs-business-and-economics
Lehigh Wall Street Council | Lehigh Alumni,Lehigh University alumni are strongly represented on Wall Street. Join Lehigh alumni with careers in finance through the Lehigh Wall Street Council.,https://alumni.lehigh.edu/lehigh-wall-street-council
Undergraduate Real Estate Minor | Lehigh Business,This is the content page for the undergraduate Real Estate minor at Lehigh Business.,https://business.lehigh.edu/undergraduate/minors/real-estate
Undergraduate Management Minor | Lehigh Business,This is the content page for the undergraduate Management minor at Lehigh Business.,https://business.lehigh.edu/departments/management/undergraduate-management-minor
Fighting for Environmental Justice in Puerto Rico,"Ruth Santiago's formal fight against environmental injustice began more than two decades ago in Puerto Rico, where she has built a reputation as a community activist.",https://www2.lehigh.edu/news/sustainability/fighting-for-environmental-justice-in-puerto-rico
Undergraduate Entrepreneurship Minor | Lehigh Business,Learn more about the undergraduate Entrepreneurship minor at Lehigh Business.,https://business.lehigh.edu/undergraduate/minors/entrepreneurship
Undergraduate FinTech Minor | Lehigh Business,Learn more about the undergraduate FinTech minor at Lehigh University College of Business.,https://business.lehigh.edu/departments/finance/undergraduate-fintech-minor
Loren K. Keim | Lehigh Business,Loren K. Keim is a professor of practice in the Goodman Center for Real Estate in the Perella Department of Finance at Lehigh Business.,https://business.lehigh.edu/directory/loren-k-keim
Marketing | Lehigh Business,This is the landing page for the Department of Marketing at Lehigh Business.,https://business.lehigh.edu/departments/marketing
Andreea N. Kiss | Lehigh Business,"Andreea N. Kiss, Ph.D. is an associate professor in the department of management and director of the Entrepreneurship minor program at Lehigh Business.",https://business.lehigh.edu/directory/andreea-n-kiss
Stephen P. DeWeerth,"Dr. Stephen P. DeWeerth serves as Dean of the P.C. Rossin College of Engineering and Applied Science and as a professor in the Department of Electrical and Computer Engineering at Lehigh University.Prior to his arrival at Lehigh, DeWeerth was a professor in the Wallace H. Coulter Department of Biomedical Engineering at Georgia Tech and Emory University. He also served as professor in Georgia Tech's School of Electrical and Computer Engineering, and as Associate Dean for Research and Innovation for its College of Engineering.DeWeerth received his Ph.D.",https://engineering.lehigh.edu/about/about-the-dean
CSB student named 2022 Schwarzman Scholar,"Will Peracchio ’21 has been selected as a 2022 Schwarzman Scholar. The prestigious graduate fellowship, which was launched in 2015, was inspired by the Rhodes Scholarship at Oxford and designed to prepare future global leaders to meet the geopolitical challenges of the 21st century. Peracchio is pursuing a Bachelor of Science in Computer Science and Business at Lehigh, with minors in data science, economics, and entrepreneurship, and a certificate in global citizenship. In tandem with his undergraduate studies, he is completing a Master of Science in computer science.",https://engineering.lehigh.edu/news/article/csb-student-named-2022-schwarzman-scholar
Alumni Information Form,We look forward to hearing from our alumni about their successes after their time at Lehigh.,https://docs.google.com/forms/d/e/1FAIpQLSeIy7eACHiVfRP4prvxrata7b4semMa64o6NBki3YLf3HJePw/viewform?usp=embed_facebook
CSB Tracks,"Students may choose to use their CSB professional electives to develop areas of concentrations. It is not required that a student complete a track, just that students fulfill the 9-credit professional elective requirement. Not all of these courses are offered on a regular basis.",https://engineering.lehigh.edu/cse/academics/undergraduate/computer-science-business-bs/csb-tracks
Undergraduate Studies,"A detailed description of the curricular programs follows with a listing of the required courses and with a listing of the departmental course offerings. This unofficial listing provided to help in planning, but students should remember that the actual program you should follow is defined in the catalog that was effect when you started at Lehigh. You can also consult Lehigh University Catalog. Each year there are changes to the program and not all of them are necessarily reflected in this web site or the current catalog.",https://engineering.lehigh.edu/cse/academics/undergraduate
CSB B.S. Degree Requirements,"ABET Accreditation Diagram of Courses and Prerequisites The CSB Program is offered jointly by the College of Business and Economics (CBE) and the department of Computer Science and Engineering (CSE). Unlike other programs where students have a dominant college, the CSB program is so balanced that the students are simultaneously in both the College of Business and Economics and the P.C. Rossin College of Engineering and Applied Science (RCEAS).",https://engineering.lehigh.edu/cse/academics/undergraduate/computer-science-business-bs/csb-bs-degree-requirements
DeWeerth Named Engineering Dean,"DeWeerth Named Engineering Dean | Lehigh University | Stephen DeWeerth, associate dean at the Georgia Tech College of Engineering, will start Sept. 1.",https://www2.lehigh.edu/news/deweerth-named-dean-lehigh-pc-rossin-college-engineering-and-applied-science
CSE Tracks,"To obtain some specialization within computer science, students should take three or more courses from one of the tracks below. Further, within a track, students should take the strongly recommended course(s). To facilitate planning, we indicate when we plan to offer each course (ES = Every Semester, F = Every Fall Semester, S = Every Spring Semester, I = at least once every two years, NC = not currently offered).",https://engineering.lehigh.edu/cse/academics/undergraduate/computer-science-ba-bs-cas/cse-tracks
Understanding Risk,Understanding Risk | Lehigh University | An IBE team examines the feasibility of a company’s expansion into Latin America. ,https://www2.lehigh.edu/news/understanding-risk
Committees - International Affairs | Lehigh University,The following committees of Lehigh University faculty and staff help guide the work of the Office of International Affairs.,https://global.lehigh.edu/about/committees
ITAC Student Travel Abroad Policy - International Affairs | Lehigh University,This page outlines risk management policies for Lehigh student travel abroad and summarizes the process by which the International Travel Advisory Committee (ITAC) will review proposed travel.,https://global.lehigh.edu/about/risk-management/ITAC-travel-policy
South Africa COHORT brochure,"This interactive publication is created with FlippingBook, a service for streaming PDFs online. No download, no waiting. Open and start reading right away!",https://flippingbook.lehigh.edu/martindale/
ACUMEN_Spring2021_FINAL_singlePP,"This interactive publication is created with FlippingBook, a service for streaming PDFs online. No download, no waiting. Open and start reading right away!",https://flippingbook.lehigh.edu/Acumen/
Global Union | Lehigh University,The Global Union is an umbrella organization of more than 40 student clubs with an international or cultural focus that provides campus programming and leadership development.,https://global.lehigh.edu/global-union
MyLehigh,Welcome to MyLehigh — the official site for Lehigh University Alumni.,https://mylehigh.lehigh.edu/s/1200/media.aspx
Lehigh Business,#main-content { max-width: 1080px; margin: 0 auto; } Back Issues,https://www2.lehigh.edu/news/publications/lehigh-business/back-issues
Lehigh Business Fall 2015 | Lehigh University,An unprecedented amount of data is changing the way people around the world do business—and how Lehigh prepares its students. ,https://www1.lehigh.edu/news/publications/lehigh-business/fall-2015
Fall 2017 Issue | Lehigh Business  | Lehigh University,Lehigh steps up to the challenge of preparing students for dramatic changes in the financial services industry.,https://www1.lehigh.edu/news/publications/lehigh-business/fall-2017
Fall 2018 Issue | Lehigh Business,"This annual edition of Lehigh Business examines in-depth the changing way we work, for better and worse. The issue also highlights the College of Business and Economics' planned expansion, faculty's ground-breaking research and student and alumni endeavors around the globe.",https://www1.lehigh.edu/news/publications/lehigh-business/fall-2018
Lehigh Business - Fall 2020,"Most of 2020 has been about breaking boundaries as the university pivoted to online classrooms, our faculty began studying the effects of the pandemic and our students adapted to the new realities of college life.",https://www2.lehigh.edu/news/publications/lehigh-business/fall-2020
Lehigh Business | Lehigh University,"Runaway CEO salaries, gender pay gaps and minimum wage wars are igniting debates about income inequality. The issues are more complicated than you might think, Lehigh experts say.",https://www1.lehigh.edu/news/publications/lehigh-business/fall-2016
Lehigh Business - Fall 2019,The College of Business is breaking boundaries with new initiatives and innovations.,https://www2.lehigh.edu/news/publications/lehigh-business/fall-2019
Lehigh_Jewish_Life | Instagram | Linktree,"Events & sign-ups for Jewish Life, Hillel...and more",https://linktr.ee/Lehigh_Jewish_Life
Lehigh Business Magazine Reader Survey | Lehigh Business,"Thanks for trying out the QR codes in our latest issue of Lehigh Business! After you have look through this year’s magazine, please come back to this web page to fill out our survey.",https://business.lehigh.edu/news/lehigh-business-magazine-survey
Lehigh Business Magazine | Lehigh Business,Lehigh Business is the alumni magazine for Lehigh University's College of Business.,https://business.lehigh.edu/news/lehigh-business-magazine
Dan M. Frangopol,Dan M. Frangopol,https://www.lehigh.edu/~dmf206/research.html
Dan M. Frangopol,Dan M. Frangopol,https://www.lehigh.edu/~dmf206/
Healthcare Systems Engineering,"""Systems that work do not just happen - they have to be planned, designed and built."" -UK Royal Academy of Engineering Our students believe that tomorrow's clinical, administrative and public health leaders need systems engineering methodologies to tackle the complex challenges of healthcare. Lehigh's Health Systems Engineering program gives them the tools to take on these challenges and succeed.",https://engineering.lehigh.edu/hse
HSE: Department and Program Rankings,"The HSE Program resides within the Department of Industrial and Systems Engineering (ISE). One of the nation's earliest systems engineering programs, Lehigh's ISE department, offers several opportunities to pursue degrees that prepare students for employment and/or further advanced study. HSE is proud to be part this prestigious department along with these other graduate programs:M.S./M.Eng. in Industrial and Systems EngineeringM.S./M.Eng in Management Science and EngineeringM.Eng. in Healthcare Systems EngineeringM.S. in Analytical Finance U.S.",https://engineering.lehigh.edu/hse/rankings
HSE Professional Development,"Engage, Learn, GrowLehigh's HSE program offers professional development resources to help students in today's business climate. Faculty and mentors provide the tools you will need to succeed in your new role or advance in your present career. Along with the formal coursework, you will have the opportunity further your business and leadership knowledge through various events. Networking with Industry Council members and successful alumni.Attending conferences: Students attend the Healthcare System Process Improvement Conference, sponsored by the Society for Health Systems.",https://engineering.lehigh.edu/hse/hse-professional-development
Working Professionals,Healthcare Systems Engineering for the Working ProfessionalMore and more working professionals in the healthcare industry are recognizing the value of earning a graduate degree in order to expand and enhance their skill sets and ultimately reach their next level of career advancement.,https://engineering.lehigh.edu/hse/apply/working-professionals
The Emerging and Critical Role of Healthcare Systems Engineering in the Pharmaceutical Industry,By Marc Deluca and Jeff Fetterman,https://engineering.lehigh.edu/news/article/emerging-and-critical-role-healthcare-systems-engineering-pharmaceutical-industry
Format and Timeline,"Two questions that come up frequently are ""Can I do this program online?"" and ""How long does the program take to complete?"". Students have the option to complete each course in the program either on campus or online, and students may finish the entire degree online. Oftentime, our students who also work full-time may mix the two modes, i.e. come to campus for some classes, and take the rest online.",https://engineering.lehigh.edu/hse/academics-degree-options/format-and-timeline
Where HSE Alumni Work,"Our graduates possess the technical skills necessary to analyze healthcare systems, identify inefficiencies and propose solutions or new processes to improve the overall quality and efficiency of healthcare. Scroll down to see some of our alumni and their positions.",https://engineering.lehigh.edu/hse/industry/careers/where-hse-alumni-work
Charting an optimal path,"Healthcare Systems Engineering professional master’s alum Michael Kimball ’13 M.Eng. helps hospitals model data to increase efficiency and provide better careWhen St. Luke’s University Health Network wanted to review the productivity of their emergency departments, they turned to Michael Kimball. Kimball, a graduate of Lehigh University’s Healthcare Systems Engineering (HSE) professional master’s program, and his team built a computer simulation model that looked at patient flow for every hour, every day of the week, including level of care required.",https://engineering.lehigh.edu/news/article/charting-optimal-path
Lehigh University: Fazlur Rahman Khan Distinguished Lecture Series – Robertson,wwwpagetemplate,https://www.lehigh.edu/~infrk/2009/robertson.html
LUapps Lehigh Virtual Labs | Library & Technology Services,"5/26/23, 9am: Compute Intensive desktop is unavailableThe Compute Instensive AWS server is unavailable. You can see a list of the applications affected in the Fleet/desktop lists below. We will update this page when the issue is resolved. Thank you for your patience. Contact the LTS Help Desk with any questions.Important! Set up Kumo to access your files/documents Set up Kumo",https://lts.lehigh.edu/luapps
FAQ:  LUapps,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/FAQ%3A++LUapps
Lehigh Engineers Win International Honor for Inmate Assignment Model,"Lehigh Engineers Win International Honor for Inmate Assignment Model | Lehigh University | The new technology, which received INFORMS’ Wagner Prize, has already saved Pennsylvania millions of dollars.",https://www2.lehigh.edu/news/lehigh-engineers-win-international-honor-for-inmate-assignment-model
Using Course Site in LUapps,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Using+Course+Site+in+LUapps
Google Drive - an Introduction,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Google+Drive+-+an+Introduction
Storage Quotas for Cloud-Based Data,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Storage+Quotas+for+Cloud-Based+Data
R-Drive FAQ,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/R-Drive+FAQ
Dropbox:  Lehigh University Enterprise Dropbox,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Dropbox%3A++Lehigh+University+Enterprise+Dropbox
eduroam:  Access WiFi (wireless) at Affiliated Institutions,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/eduroam%3A++Access+WiFi+%28wireless%29+at+Affiliated+Institutions
Linux or macOS shell:  Connect to Ceph (or R-Drive),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=108364140
macOS:  Connect to Ceph (R-Drive),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=108364165
Windows: Connect to R-Drive (or Ceph),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=108364143
FAQ:  Ceph,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/FAQ%3A++Ceph
Dropbox:  Key Features for Lehigh Users,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Dropbox%3A++Key+Features+for+Lehigh+Users
FAQ:  Dropbox at Lehigh,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/FAQ%3A++Dropbox+at+Lehigh
Dropbox:  Install the Desktop App,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Dropbox%3A++Install+the+Desktop+App
Enroll in Lehigh Dropbox,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Enroll+in+Lehigh+Dropbox
Ceph,$metadata.description,https://confluence.cc.lehigh.edu/display/hpc/Ceph
How to Share Files in Dropbox,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/How+to+Share+Files+in+Dropbox
Cloud File Storage Options,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Cloud+File+Storage+Options
Dropbox: Install the iOS Mobile App,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Dropbox%3A+Install+the+iOS+Mobile+App
Engineers Help State Corrections Department Save Millions,Engineers Help State Corrections Department Save Millions | Lehigh University | Optimization model is credited with streamlining the assignment of inmates.,https://www2.lehigh.edu/news/engineers-help-state-corrections-department-save-millions
Use Dropbox in LUapps via Kumo,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Use+Dropbox+in+LUapps+via+Kumo
Dropbox: Install the Android Mobile App,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Dropbox%3A+Install+the+Android+Mobile+App
Survey tools and support | Library & Technology Services,"The Qualtrics Survey Research Suite is the university's supported survey platform. Qualtrics Research Suite offers the ability to conduct surveys, collect data, and analyze and report results in many ways.",https://lts.lehigh.edu/services/surveys
Code42 Crashplan Enterprise Backup FAQ,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Code42+Crashplan+Enterprise+Backup+FAQ
Mahara ePortfolio System | Library & Technology Services,"Mahara is an open source ePortfolio system with a flexible display framework. Mahara, meaning 'think' or 'thought' in Te Reo Māori, is a user-centered environment with a permissions framework that enables different views of an ePortfolio to be easily managed.",https://lts.lehigh.edu/services/e-portfolio-mahara
Lehigh University Cloud Computing Policy (ACIS Policy) | Library & Technology Services,"Statement of Policy Institutional or Proprietary Data and any Confidential Data entrusted to the University shall not reside within any cloud computing environment unless Lehigh University has entered into a legally binding agreement with the service provider, approved by Purchasing and/or the Office of General Counsel to ensure that the data is protected and managed in",https://lts.lehigh.edu/services/explanation/lehigh-university-cloud-computing-policy-acis-policy
Computer File Storage Considerations,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Computer+File+Storage+Considerations
macOS:  Grant CrashPlan Full Disk Access,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/macOS%3A++Grant+CrashPlan+Full+Disk+Access
Install Code42 CrashPlan,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Install+Code42+CrashPlan
Information Security:  Whole Disk Encryption,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Information+Security%3A++Whole+Disk+Encryption
Classification of Data Table,$metadata.description,https://confluence.cc.lehigh.edu/display/EGO/Classification+of+Data+Table
Sign up for Crashplan,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Sign+up+for+Crashplan
Home - Lehigh University Eportfolio,"Mahara is an open source ePortfolio and social networking web application.
It provides people with tools to create and maintain a digital portfolio of their learning and social networking features to allow them to interact with each other.",https://mahara.cc.lehigh.edu/mahara/
LAN Storage Options Chart,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/LAN+Storage+Options+Chart
Local File Storage Options (Not Recommended),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=116981888
Desktop Backup with Code42 Crashplan | Library & Technology Services,"Code42 CrashPlan (Enterprise), is LTS's recommended desktop backup solution. It is easy to use, fully automated, monitored and maintained by LTS, and can be installed on multiple devices and platforms.",https://lts.lehigh.edu/services/desktop-backup-code42-crashplan
Website Hosting and Development | Library & Technology Services,"LTS provides a broad range of tools and services to fit varying web development needs, guided by the Web Services Policy",https://lts.lehigh.edu/services/web-and-mobile-applications
Computing Consultants,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Computing+Consultants
Collaboration with Confluence | Library & Technology Services,"Confluence is a commercial, web-based bulletin board system, or wiki. It's particularly well-suited to standing committees, project teams, or research groups that need to provide a central repository for collecting and sharing information regarding ongoing projects.",https://lts.lehigh.edu/services/collaboration-confluence
Research Computing | Library & Technology Services,"The LTS Research Computing group (HPC) provides system administration for our central Linux clusters and other servers, support for open-source and research software development and performance optimization, and consulting and proposal assistance to the University research community.",https://lts.lehigh.edu/about/research-computing
Access the J: Drive for Banner,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Access+the+J%3A+Drive+for+Banner
Using Both a Lehigh Dropbox and a Personal Dropbox,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Using+Both+a+Lehigh+Dropbox+and+a+Personal+Dropbox
Classroom Technology and Public Computers | Library & Technology Services,Classroom Technology Support provides and maintains classroom equipment in direct support of the teaching and learning mission of the university.,https://lts.lehigh.edu/services/classroom-technology-support
Computing & Distributed Support Services | Library & Technology Services,"The Computing & Distributed Support Services Team provides Computing, Library, and various other support services for the campus. The team responds to the support requests submitted by students, faculty and staff across the University. The team members teach a variety of seminars. They are also available to develop custom seminars by request.",https://lts.lehigh.edu/about/computing-distributed-support-services
P.C. Rossin College of Engineering and Applied Science Support Team | Library & Technology Services,"The Library and Technology Services team assigned to support the faculty, staff and students of the P.C. Rossin College of Engineering and Applied Science is a cross-functional team consisting of 6 consultants. Each consultant not only serves on this team, which focuses on the unique needs of the college, but also on a team of consultants who perform similar services for other",https://lts.lehigh.edu/about/pc-rossin-college-engineering-applied-science-support-team
Research Computing,$metadata.description,https://confluence.cc.lehigh.edu/display/hpc
LTS ENG Supported PC Minimum Hardware Specifications | Library & Technology Services,Minimum Requirements for PC Hardware Support by the LTS Support Team for the RCEAS The following are base-level hardware specifications required for support by the Library & Technology Services team supporting the Rossin College of Engineering and Applied Sciences. The purpose of establishing these minimums is to optimize the level of support we can provide to members of the,https://lts.lehigh.edu/services/explanation/lts-eng-supported-pc-minimum-hardware-specifications
College of Business Support Team | Library & Technology Services,"This LTS Client Services team of consultants provides support to the faculty, staff and students in the College of Business. Services include: Computing Consultant - assists faculty and staff with computer hardware and software selection and purchase, configuration of computers, peripherals and mobile devices, upgrades, troubleshooting and problem resolution. Business/Data",https://lts.lehigh.edu/about/college-business-support-team
FAQ:  Classroom and Learning Spaces,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/FAQ%3A++Classroom+and+Learning+Spaces
College of Arts and Sciences Support Team | Library & Technology Services,"The LTS College of Arts and Sciences Support Team assists faculty, staff, and students with desktop and network computing, laboratory computing systems, instructional technology, and library research needs.",https://lts.lehigh.edu/about/college-arts-and-sciences-support-team
Endpoint Engineering and Administrative Support Team | Library & Technology Services,"Welcome! The Endpoint Engineering and Administrative Support Team provides support and consultancy services to a variety of campus departments. Computing Consulting - Endpoint Engineering and Administrative Support Team provides assistance in computer hardware and software selection, purchase, and operation. Our client base is limited to the non-academic areas of the",https://lts.lehigh.edu/about/administrative-computing-support-team
College of Education Support Team | Library & Technology Services,"The Library and Technology Services team assigned to support the faculty, staff and students of the College of Education consists of an Instructional Technology Consultant, Computing Consultant and Librarian. Collectively, we provide comprehensive and coordinated support for all of your technology needs. In order to get help, please complete the following help form.",https://lts.lehigh.edu/about/college-education-support-team
Acceptable Use of Computer Systems and Facilities Policy (ACIS Policy) | Library & Technology Services,"1.0 PurposeLehigh University makes available to its community members its Computer Systems and Facilities policy (as defined below) for University-related purposes, including direct and indirect support of the University’s education, research, and service missions; University administrative functions; student and campus life activities; and the dissemination of knowledge",https://lts.lehigh.edu/services/explanation/policies-use-computer-systems-and-facilities-acis-policy
ENG Grad Orientation | Library & Technology Services | Lehigh
      University,meta_description,https://www.lehigh.edu/~inireng/orientation/
Personal LAN Storage (H: drive),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=116981913
Departmental Network File Storage (I: Drive),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=116982216
Maps & Directions,"The Department of Industrial and Systems Engineering is located at:Harold S. Mohler Laboratory200 West Packer AvenueBethlehem, PA 18015-1582 on Lehigh's main campus (Asa Packer Campus).",https://engineering.lehigh.edu/ise/contact/maps-directions
LTS ENG Team Quick Reference,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/LTS+ENG+Team+Quick+Reference
Troubleshoot Audio Output in an LTS Classroom,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Troubleshoot+Audio+Output+in+an+LTS+Classroom
VPN:  Access the Lehigh Network from Off-campus,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/VPN%3A++Access+the+Lehigh+Network+from+Off-campus
Linux:  Connect to H: Drive Personal Network Storage (and I: drive),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=92012692
macOS:  Connect to H: Drive Personal Network Storage,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/macOS%3A++Connect+to+H%3A+Drive+Personal+Network+Storage
Windows:  Restore a Previous Version of a File stored on the Network,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Windows%3A++Restore+a+Previous+Version+of+a+File+stored+on+the+Network
Windows:  Restore a File Deleted from LAN Storage using ShadowCopy,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Windows%3A++Restore+a+File+Deleted+from+LAN+Storage+using+ShadowCopy
CrashPlan,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/CrashPlan
Microsoft OneDrive,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Microsoft+OneDrive
Use a Document Camera in an LTS Classroom,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Use+a+Document+Camera+in+an+LTS+Classroom
Connect a Laptop PC to an LTS Classroom Display,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Connect+a+Laptop+PC+to+an+LTS+Classroom+Display
Quick Notes on PCs in LTS Classrooms and Computing Sites,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Quick+Notes+on+PCs+in+LTS+Classrooms+and+Computing+Sites
Lehigh Computing Accounts | Library & Technology Services,"Access to Lehigh IT resources is granted to all staff, faculty and students using their Lehigh Computing Account. These accounts come with a username and password, an email address, electronic file storage, and much more than can be quickly listed.",https://lts.lehigh.edu/services/lehigh-computing-account
iOS:  Install and Configure the Cisco AnyConnect VPN Client,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/iOS%3A++Install+and+Configure+the+Cisco+AnyConnect+VPN+Client
Android:  Install and Configure the Cisco AnyConnect VPN client,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Android%3A++Install+and+Configure+the+Cisco+AnyConnect+VPN+client
Using SMART Podiums in classrooms,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Using+SMART+Podiums+in+classrooms
macOS:  Automatically Connect to Network Storage,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/macOS%3A++Automatically+Connect+to+Network+Storage
"Windows, Mac, Linux:  Download and Configure the VPN client (Cisco AnyConnect)",$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=108364873
macOS:  Create a Desktop Alias to a Network Storage Space,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/macOS%3A++Create+a+Desktop+Alias+to+a+Network+Storage+Space
Ubuntu: Mount Lehigh LAN file storage from the command line with gio,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Ubuntu%3A+Mount+Lehigh+LAN+file+storage+from+the+command+line+with+gio
Two-Factor Authentication with Duo,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Two-Factor+Authentication+with+Duo
Ceph (R: Drive) -- High-Capacity LAN Storage,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Ceph+%28R%3A+Drive%29+--+High-Capacity+LAN+Storage
File Storage and Sharing,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/File+Storage+and+Sharing
Opening a new Lehigh Account,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Opening+a+new+Lehigh+Account
macOS: Access I: Drive Departmental File Storage,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/macOS%3A+Access+I%3A+Drive+Departmental+File+Storage
Two-factor Authentication with Duo - FAQ,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Two-factor+Authentication+with+Duo+-+FAQ
Google Drive File Clean Out Notice: Google File Shares Pending Deletion,$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=87956434
LTS Seminars | Library & Technology Services,"LTS seminars provide a great way to learn about a variety of software, programming languages, and tools such as Gmail and Calendar. Registration is required to attend any LTS seminar.Want custom training for your department? Email helpdesk@lehigh.edu.",https://lts.lehigh.edu/lts-seminars
Lehigh File Sender,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Lehigh+File+Sender
Individual Data Management Strategies,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Individual+Data+Management+Strategies
Desktop File Backup Options,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Desktop+File+Backup+Options
Windows:  Access I Drive Departmental File Storage,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Windows%3A++Access+I+Drive+Departmental+File+Storage
Google Drive File Syncing Options,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Google+Drive+File+Syncing+Options
Two-Factor Authentication (Duo) | Library & Technology Services,"For enhanced security, LTS provides two-factor authentication services (2FA) to faculty and staff via Duo Security.",https://lts.lehigh.edu/services/two-factor-authentication
Computer Repair Services | Library & Technology Services,"The Computer Repair Services (CRS) team provides vendor-certified repair and upgrade services (both in- and out-of-warranty) to faculty, staff and students for business-class units from Apple, Dell, and Lenovo.Submitting Requests: Students can submit a request for computer repair or diagnostics thro",https://lts.lehigh.edu/services/computer-repair-services
